epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,7403.12,0.99679,0.42632,1.03569,0.96559,0.93507,0.97071,0.7002,0.90054,0.84429,0.96579,0.00932507,0.00932507,0.00932507
29,7673.29,0.99957,0.42914,1.03473,0.96737,0.93585,0.97216,0.70377,0.90361,0.76549,0.9644,0.00930007,0.00930007,0.00930007
30,7945.15,1.00035,0.42776,1.03646,0.9683,0.93855,0.97377,0.70595,0.89495,0.56271,0.96209,0.00927507,0.00927507,0.00927507
31,8214.59,0.99778,0.42508,1.03516,0.96767,0.94086,0.97433,0.70917,0.89691,0.81378,0.96144,0.00925008,0.00925008,0.00925008
32,8502.63,0.99455,0.42419,1.03362,0.96877,0.9366,0.9732,0.70681,0.89833,0.7629,0.96286,0.00922508,0.00922508,0.00922508
33,8776.74,0.99081,0.4212,1.03338,0.9675,0.93787,0.97254,0.7067,0.89621,0.87507,0.96237,0.00920008,0.00920008,0.00920008
34,9040.33,0.99138,0.42157,1.03286,0.9707,0.93832,0.97371,0.70948,0.89117,0.73506,0.9607,0.00917508,0.00917508,0.00917508
35,9313.59,0.98837,0.41898,1.03328,0.96515,0.93573,0.96922,0.69962,0.902,0.79802,0.96261,0.00915009,0.00915009,0.00915009
36,283.597,0.98497,0.41512,1.02989,0.96739,0.93742,0.97184,0.70625,0.89239,0.68875,0.95969,0.00912509,0.00912509,0.00912509
37,535.55,0.98597,0.41783,1.03123,0.96857,0.93835,0.97346,0.70961,0.8911,0.73424,0.95968,0.00910009,0.00910009,0.00910009
38,785.872,0.98262,0.41449,1.03157,0.97024,0.94074,0.97525,0.71412,0.88636,0.68855,0.95885,0.00907509,0.00907509,0.00907509
39,1037.12,0.98203,0.41615,1.02953,0.97016,0.93764,0.97318,0.71162,0.88974,0.81208,0.96012,0.0090501,0.0090501,0.0090501
40,1288.77,0.98327,0.41612,1.02799,0.9707,0.93928,0.97423,0.71576,0.88502,0.68629,0.95736,0.0090251,0.0090251,0.0090251
41,1540.19,0.98085,0.41478,1.03062,0.9705,0.94012,0.97449,0.71562,0.8821,0.77213,0.95618,0.0090001,0.0090001,0.0090001
42,1791.22,0.98093,0.41316,1.02871,0.97019,0.94007,0.97434,0.71443,0.88401,0.78096,0.95678,0.0089751,0.0089751,0.0089751
43,2042.23,0.97955,0.41437,1.02676,0.9685,0.93916,0.97382,0.71456,0.88113,0.87452,0.95524,0.0089501,0.0089501,0.0089501
44,2292.71,0.97742,0.41083,1.02686,0.9695,0.93981,0.97379,0.71354,0.88553,0.8086,0.9571,0.00892511,0.00892511,0.00892511
45,2542.94,0.97313,0.41011,1.02529,0.96981,0.94315,0.97604,0.71604,0.88327,0.67106,0.95619,0.00890011,0.00890011,0.00890011
46,2793.68,0.97202,0.4104,1.02696,0.96781,0.9416,0.97473,0.71757,0.88139,0.8378,0.95587,0.00887511,0.00887511,0.00887511
47,3044.38,0.97523,0.41188,1.02759,0.9699,0.94312,0.97507,0.71553,0.88308,0.78311,0.95541,0.00885012,0.00885012,0.00885012
48,3295.26,0.97373,0.40947,1.02641,0.96893,0.9435,0.97579,0.71614,0.88228,0.75849,0.95586,0.00882512,0.00882512,0.00882512
49,3546.97,0.97116,0.40921,1.0237,0.97022,0.94307,0.97643,0.71796,0.88093,0.68889,0.95512,0.00880012,0.00880012,0.00880012
50,3797.94,0.96824,0.40539,1.02328,0.97004,0.94358,0.97668,0.72,0.87912,0.69827,0.95466,0.00877512,0.00877512,0.00877512
51,4048.34,0.97182,0.40743,1.02587,0.96987,0.94366,0.97628,0.71916,0.8817,0.74977,0.95566,0.00875012,0.00875012,0.00875012
52,4299.23,0.97189,0.40731,1.02189,0.97062,0.94272,0.97629,0.71951,0.8797,0.77683,0.95444,0.00872513,0.00872513,0.00872513
53,4549.2,0.96963,0.40704,1.0225,0.96949,0.94399,0.97579,0.7196,0.88049,0.83139,0.95495,0.00870013,0.00870013,0.00870013
54,4799.42,0.96484,0.40357,1.01966,0.97115,0.94242,0.97512,0.71928,0.87969,0.80559,0.95447,0.00867513,0.00867513,0.00867513
55,5049.08,0.96795,0.40525,1.02165,0.96952,0.94301,0.97516,0.71886,0.88076,0.92182,0.95419,0.00865013,0.00865013,0.00865013
56,5299.65,0.9653,0.40453,1.02166,0.96965,0.94399,0.97618,0.71984,0.87702,0.94772,0.9533,0.00862514,0.00862514,0.00862514
57,5550.43,0.95861,0.40209,1.01952,0.97147,0.94228,0.97564,0.71924,0.87729,0.85923,0.95343,0.00860014,0.00860014,0.00860014
58,5801.12,0.9614,0.40167,1.02064,0.96992,0.94549,0.97639,0.71884,0.87745,0.82319,0.95358,0.00857514,0.00857514,0.00857514
59,6051.66,0.95889,0.40113,1.01941,0.97012,0.94273,0.97564,0.71947,0.87792,0.86371,0.95346,0.00855015,0.00855015,0.00855015
60,6302.31,0.96206,0.40315,1.01872,0.97046,0.94321,0.97573,0.7199,0.87683,0.82225,0.95299,0.00852515,0.00852515,0.00852515
61,6552.61,0.95811,0.40027,1.01849,0.96946,0.94353,0.97547,0.72064,0.87642,0.81816,0.95292,0.00850015,0.00850015,0.00850015
62,6803.03,0.95572,0.39988,1.01648,0.96955,0.94601,0.97702,0.7217,0.87551,0.8168,0.95277,0.00847515,0.00847515,0.00847515
63,7053.9,0.95551,0.39814,1.01682,0.97058,0.94612,0.97696,0.72107,0.87537,0.79154,0.95235,0.00845015,0.00845015,0.00845015
64,7305.54,0.9575,0.39911,1.01613,0.97037,0.94664,0.97749,0.72161,0.87521,0.80666,0.9521,0.00842516,0.00842516,0.00842516
65,7564.66,0.95843,0.39901,1.01714,0.97125,0.94581,0.9773,0.72217,0.87531,0.64854,0.95228,0.00840016,0.00840016,0.00840016
66,7820.71,0.95672,0.39686,1.01605,0.9718,0.94576,0.97746,0.7229,0.87563,0.61789,0.95233,0.00837516,0.00837516,0.00837516
67,8139.09,0.95571,0.39938,1.01538,0.97169,0.94537,0.97732,0.72346,0.8742,0.62158,0.95191,0.00835016,0.00835016,0.00835016
68,8400.1,0.9524,0.39616,1.01501,0.97111,0.94609,0.97748,0.72328,0.87408,0.70555,0.95195,0.00832517,0.00832517,0.00832517
69,8661.97,0.95423,0.39588,1.01591,0.9707,0.94632,0.97749,0.72347,0.87348,0.69029,0.95199,0.00830017,0.00830017,0.00830017
70,8935.04,0.94969,0.39349,1.01505,0.97098,0.94658,0.97762,0.72355,0.87363,0.73925,0.95206,0.00827517,0.00827517,0.00827517
71,9195.27,0.95294,0.39514,1.01758,0.97125,0.94659,0.97756,0.72335,0.8735,0.69559,0.95191,0.00825018,0.00825018,0.00825018
72,9453.28,0.95079,0.39441,1.01544,0.97131,0.94634,0.97721,0.72352,0.87277,0.70144,0.95136,0.00822518,0.00822518,0.00822518
73,9710.44,0.9505,0.39452,1.01266,0.97144,0.946,0.97734,0.72352,0.87258,0.6905,0.95123,0.00820018,0.00820018,0.00820018
74,9969.98,0.94623,0.39564,1.01088,0.97197,0.94643,0.97745,0.72367,0.87249,0.6929,0.95106,0.00817518,0.00817518,0.00817518
75,10235.3,0.94746,0.39234,1.01472,0.97171,0.94699,0.97769,0.72394,0.87248,0.66352,0.95104,0.00815019,0.00815019,0.00815019
76,10500.3,0.9443,0.39114,1.0118,0.97172,0.94722,0.97799,0.72444,0.87235,0.61548,0.95109,0.00812519,0.00812519,0.00812519
77,10757.5,0.94706,0.39276,1.01324,0.97177,0.94749,0.9779,0.72439,0.87249,0.60604,0.95108,0.00810019,0.00810019,0.00810019
78,11011.1,0.94443,0.39173,1.01298,0.97231,0.94682,0.97784,0.72436,0.87226,0.60189,0.95095,0.00807519,0.00807519,0.00807519
79,11271.9,0.94401,0.39068,1.01056,0.97224,0.9474,0.978,0.72494,0.87175,0.62973,0.95097,0.00805019,0.00805019,0.00805019
80,11534.2,0.94367,0.38937,1.01004,0.97203,0.94754,0.978,0.72509,0.87187,0.67567,0.95096,0.0080252,0.0080252,0.0080252
81,11799.5,0.94219,0.38883,1.01116,0.97141,0.94782,0.97811,0.72502,0.87176,0.75134,0.95092,0.0080002,0.0080002,0.0080002
82,12051.6,0.9385,0.38811,1.00914,0.97123,0.94804,0.9781,0.72505,0.87185,0.7709,0.95105,0.0079752,0.0079752,0.0079752
83,12307.8,0.93773,0.38771,1.00858,0.97132,0.948,0.97826,0.72509,0.87159,0.77235,0.95094,0.00795021,0.00795021,0.00795021
84,12568.1,0.93895,0.38895,1.01014,0.97183,0.94776,0.97839,0.72511,0.87147,0.75272,0.95086,0.00792521,0.00792521,0.00792521
85,12828.6,0.93423,0.38693,1.00951,0.97207,0.94775,0.9784,0.72539,0.87122,0.74926,0.95081,0.00790021,0.00790021,0.00790021
86,13098.4,0.93957,0.38771,1.0089,0.97234,0.94764,0.97852,0.72557,0.87111,0.73526,0.95083,0.00787521,0.00787521,0.00787521
87,13367.7,0.93321,0.38751,1.00661,0.9726,0.94764,0.97856,0.72576,0.87095,0.71537,0.95084,0.00785022,0.00785022,0.00785022
88,13632.4,0.93392,0.38671,1.00562,0.97291,0.94704,0.97849,0.72592,0.87093,0.71653,0.95088,0.00782522,0.00782522,0.00782522
89,13892.4,0.93095,0.38581,1.00667,0.97274,0.94735,0.97865,0.72632,0.87077,0.70386,0.95094,0.00780022,0.00780022,0.00780022
90,14146.4,0.93205,0.38599,1.00603,0.97277,0.94732,0.97864,0.72603,0.87068,0.66548,0.95096,0.00777522,0.00777522,0.00777522
91,14401.4,0.93035,0.38497,1.00625,0.97273,0.94731,0.97871,0.72625,0.8705,0.64362,0.95098,0.00775023,0.00775023,0.00775023
92,14653.9,0.92847,0.38459,1.00534,0.97297,0.94713,0.97873,0.7264,0.87036,0.6242,0.95091,0.00772523,0.00772523,0.00772523
93,14935.1,0.9253,0.38275,1.00211,0.97297,0.94719,0.97867,0.72655,0.86999,0.61965,0.95081,0.00770023,0.00770023,0.00770023
94,15202.7,0.92731,0.38357,1.00322,0.97281,0.94754,0.97876,0.72663,0.86971,0.60971,0.95076,0.00767523,0.00767523,0.00767523
95,15471.6,0.9248,0.38336,1.00384,0.97302,0.9476,0.9787,0.72706,0.86952,0.60831,0.95075,0.00765024,0.00765024,0.00765024
96,15732.6,0.92661,0.38307,1.0044,0.97256,0.9477,0.97873,0.7268,0.86953,0.60792,0.95078,0.00762524,0.00762524,0.00762524
97,15998.8,0.91955,0.37908,1.00235,0.97259,0.94788,0.97871,0.72719,0.86947,0.60812,0.95074,0.00760024,0.00760024,0.00760024
98,16262.9,0.91881,0.37861,1.0009,0.97255,0.94811,0.97876,0.72694,0.86928,0.60579,0.95075,0.00757524,0.00757524,0.00757524
99,16529.8,0.9201,0.38074,1.00261,0.97248,0.94825,0.97877,0.72699,0.86914,0.59713,0.95072,0.00755024,0.00755024,0.00755024
100,16795.8,0.91767,0.37833,1.00175,0.9727,0.94819,0.97872,0.72688,0.869,0.58643,0.95077,0.00752525,0.00752525,0.00752525
101,17058.9,0.92082,0.38064,1.0021,0.97217,0.94831,0.97867,0.72729,0.86898,0.57867,0.95078,0.00750025,0.00750025,0.00750025
102,17324.3,0.91442,0.3768,1.00119,0.97249,0.94835,0.97873,0.72717,0.86897,0.57383,0.95086,0.00747525,0.00747525,0.00747525
103,17588,0.91328,0.3747,1.00057,0.97222,0.94855,0.97871,0.72705,0.86901,0.56784,0.95093,0.00745026,0.00745026,0.00745026
104,17864.6,0.9131,0.37602,0.99961,0.97212,0.94853,0.97879,0.72701,0.86905,0.55984,0.95097,0.00742526,0.00742526,0.00742526
105,18136.2,0.90954,0.3747,0.9965,0.97258,0.94819,0.97881,0.72727,0.86907,0.5594,0.95096,0.00740026,0.00740026,0.00740026
106,18407.1,0.90953,0.37282,0.99849,0.97284,0.94776,0.97876,0.72725,0.86899,0.55631,0.95095,0.00737526,0.00737526,0.00737526
107,18668.5,0.91397,0.37647,0.99782,0.9723,0.94825,0.97877,0.72731,0.86899,0.55183,0.95096,0.00735027,0.00735027,0.00735027
108,18919.4,0.90928,0.37356,0.99715,0.97238,0.94811,0.97873,0.72711,0.86904,0.55195,0.95094,0.00732527,0.00732527,0.00732527
109,19169.7,0.90912,0.37336,0.99503,0.97247,0.9482,0.97879,0.72683,0.86915,0.55623,0.951,0.00730027,0.00730027,0.00730027
110,19419.5,0.9022,0.37057,0.99502,0.97253,0.94814,0.9787,0.72682,0.86913,0.56021,0.95102,0.00727527,0.00727527,0.00727527
111,19668.3,0.90477,0.37074,0.99511,0.9724,0.94813,0.97863,0.72681,0.86925,0.56277,0.95108,0.00725027,0.00725027,0.00725027
112,19917.4,0.9069,0.37232,0.99627,0.97207,0.94791,0.97854,0.72706,0.86936,0.561,0.9511,0.00722528,0.00722528,0.00722528
113,20166.8,0.90238,0.37098,0.9963,0.97225,0.9477,0.9785,0.72717,0.86947,0.55878,0.95114,0.00720028,0.00720028,0.00720028
114,20415.4,0.90037,0.36929,0.99322,0.97224,0.94802,0.97853,0.72708,0.86969,0.55572,0.95127,0.00717528,0.00717528,0.00717528
115,20664.7,0.89997,0.36933,0.99378,0.97233,0.94805,0.97853,0.72714,0.86967,0.55218,0.9513,0.00715029,0.00715029,0.00715029
116,20914.1,0.89787,0.36758,0.99254,0.97238,0.94811,0.97859,0.7269,0.86981,0.55097,0.95141,0.00712529,0.00712529,0.00712529
117,21163.6,0.89717,0.36714,0.99172,0.97238,0.94807,0.97852,0.72678,0.86991,0.54823,0.95148,0.00710029,0.00710029,0.00710029
118,21413,0.89421,0.36784,0.99124,0.97238,0.94808,0.97857,0.72689,0.86997,0.54483,0.95153,0.00707529,0.00707529,0.00707529
119,21661.9,0.89529,0.36723,0.99041,0.97221,0.94804,0.97855,0.72699,0.86999,0.543,0.95159,0.0070503,0.0070503,0.0070503
120,21911.1,0.89001,0.36394,0.98926,0.97209,0.94843,0.97855,0.72696,0.87008,0.54767,0.95163,0.0070253,0.0070253,0.0070253
121,22159.8,0.89035,0.36371,0.98903,0.97209,0.94802,0.97863,0.72692,0.87022,0.54989,0.95171,0.0070003,0.0070003,0.0070003
122,22409,0.89198,0.36376,0.98945,0.97207,0.94851,0.97862,0.72692,0.87032,0.5536,0.9518,0.0069753,0.0069753,0.0069753
123,22657.7,0.89046,0.36514,0.98913,0.97192,0.9486,0.97866,0.72717,0.87055,0.55563,0.95196,0.00695031,0.00695031,0.00695031
124,22906.4,0.88744,0.36325,0.9882,0.97193,0.94855,0.97859,0.72668,0.87078,0.55649,0.95207,0.00692531,0.00692531,0.00692531
125,23155.9,0.88752,0.36335,0.98703,0.97176,0.94837,0.97859,0.72673,0.87102,0.55554,0.95217,0.00690031,0.00690031,0.00690031
126,23405.3,0.88717,0.36125,0.98643,0.97192,0.94824,0.97857,0.72685,0.87101,0.55331,0.95213,0.00687531,0.00687531,0.00687531
127,23654.8,0.88353,0.3614,0.98583,0.97172,0.94865,0.97863,0.72712,0.87104,0.54878,0.95218,0.00685032,0.00685032,0.00685032
128,23903.9,0.88233,0.3609,0.9843,0.97171,0.94851,0.97862,0.72678,0.87127,0.54605,0.95233,0.00682532,0.00682532,0.00682532
129,24153.5,0.8804,0.36108,0.982,0.97165,0.94875,0.97867,0.72693,0.8714,0.5481,0.95245,0.00680032,0.00680032,0.00680032
130,24402.9,0.87882,0.35838,0.98378,0.97138,0.94899,0.97872,0.72705,0.87154,0.54417,0.95252,0.00677532,0.00677532,0.00677532
131,24652.1,0.88328,0.36027,0.98607,0.97131,0.94911,0.97873,0.72724,0.87152,0.54193,0.95266,0.00675033,0.00675033,0.00675033
132,24901.6,0.87755,0.35778,0.98204,0.97144,0.94896,0.97871,0.72719,0.87169,0.54152,0.95274,0.00672533,0.00672533,0.00672533
